# SCOREBOARD_FACTS.tsv - GENERATED by tools_bridge/pf_scoreboard.py, do not hand-edit
#   derived rows are rebuilt from the SCOREBOARD: line of each pf_bridge/rounds/*.md
#   manual rows: Panya/ka1-A only (AGENTS.md section 7, COO-DECISION 20260906_0042)
# columns: status<TAB>who<TAB>what a player can do<TAB>evidence<TAB>source<TAB>date
#   date: derived = round commit time; manual = writer-supplied; both Asia/Bangkok
# MALFORMED	CS_20260906_0908_7ywpug_round.md:127	4 fields; treated the LAST as evidence and kept the rest as the sentence	STUCK | ผู้เล่นยังกดใช้สกิลไม่ได้วันนี้เหมือนเมื่อวาน (บล็อกด้วย GM `/lv` defer-
# MALFORMED	GM_20260907_0842_s03veu_pin_login_scene_descriptors_d1_d2_d7.md:0	2 SCOREBOARD lines in one round file (spec says one); all 2 kept and counted	
# MALFORMED	GM_20260907_1013_fx4p76_core_request_064_and_pay_d1_d3.md:0	2 SCOREBOARD lines in one round file (spec says one); all 2 kept and counted	
# MALFORMED	K_20260906_2317_hf1gs9_re286-gt287-numbering-plus-gt084-104-migration.md:73	4 fields; treated the LAST as evidence and kept the rest as the sentence	NONE | คิวพูดความจริงขึ้น: ปิดหนี้เขียนไฟล์ค้าง 3 รายการจากรอบก่อน + ตั้งเลขใบให
# MALFORMED	K_20260907_0009_43htls_tickets-migration-plus-index-sweep-15-rows.md:80	4 fields; treated the LAST as evidence and kept the rest as the sentence	NONE | คิวพูดความจริงขึ้น: ย้ายเนื้อ 3 ใบยาวไป tickets/ (verbatim) + ลบ 15 แถวดั
# MALFORMED	K_20260907_1711_k7q3mv_bus-grows-to-five-and-the-clerks-own-condition-came-off.md:0	2 SCOREBOARD lines in one round file (spec says one); all 2 kept and counted	
# MALFORMED	R359_5ahimz_bridgesize_gate_queue_archive_pass_lane_q_registration.md:0	2 SCOREBOARD lines in one round file (spec says one); all 2 kept and counted	
# MALFORMED	R362_6z131u_gt233_v3_bootable_re270_numbered_gt269_filed_queue_archival_pass.md:0	2 SCOREBOARD lines in one round file (spec says one); all 2 kept and counted	
# MALFORMED	R363_ss9u08_panya_order_0156_class_id_wired_scoreboard_manual_row_gate.md:0	3 SCOREBOARD lines in one round file (spec says one); all 3 kept and counted	
COMING	LANE-E R391 (ammtv3)	ถอดตัวตรวจที่พิมพ์ id ผิดลงคอนโซลออกจากเซิร์ฟเวอร์ ทำให้รอบเทสในเกมเชื่อบรรทัด "เฟรมนี้ไม่มีใครรับ" ได้อีกครั้งแทนที่จะต้องข้ามมันทิ้ง	pf_bridge#1767 + pirate-force-server PR ของรอบนี้ (1b73610)	R391_ammtv3_withdraw_the_gm063_detector_from_main.md	2026-09-07 18:37 +07:00
NONE	LANE-E R378 (tdc8si)	รอบนี้ผู้เล่นไม่เห็นอะไรใหม่ — เป็นงานเครื่องมือล้วน ๆ: กฎ "ชื่อไฟล์ใหม่ ≤100 ตัวอักษร" ที่เคยหยุดสะพานทั้งเครื่องเมื่อ 18:xx เริ่มถูกตรวจอัตโนมัติทุก PR ของ pf_bridge แทนที่จะพึ่งให้แต่ละสายจำมารันเอง (ยังเป็นตัวเตือน ยังไม่บล็อก merge)	pf_bridge#1578 (`.github/workflows/bridge-preflight.yml` + `--bridge-only`)	R378_tdc8si_bridge_preflight_workflow_and_bridge_only_mode.md	2026-09-07 12:15 +07:00
NONE	LANE-E R378 (tdc8si)	ใบบันทึกผล adversary ล้วน ๆ ไม่มีโค้ด ผู้เล่นไม่เห็นอะไรเปลี่ยน — แต่กันไม่ให้รอบถัดไปต้องวัดของ 10 ข้อนี้ใหม่ทั้งหมด	pf_bridge#1578 (merged) + ใบนี้	R378_tdc8si_addendum_adversary_after_unlock.md	2026-09-07 12:15 +07:00
COMING	LANE-E R377 (awnjat)	ผู้เล่นยังไม่เห็นอะไรใหม่บนจอ -- LANE-Q ได้ประตูเก็บสถานะเควสข้าม relog แล้ว (โค้ดถูกต้องมีเทสยืนยัน) แต่ยังไม่มี dispatch จริงเรียกมัน และ DEATH_SEED_WIRING (มอนตายค้างข้าม relog) ยังรอคำเคาะ F1 ก่อนจะไปถึงผู้เล่นได้	pirate-force-server (round awnjat, quest state door) + patch สำหรับ #948	R377_awnjat_quest_state_door_and_death_seed_f7_f8_handoff.md	2026-09-07 12:15 +07:00
STUCK	LANE-E R376 (l5tqxc)	ฆ่ามอนแล้วออกจากเกมเข้าใหม่ มอนไม่ฟื้น — พิสูจน์บนเส้นล็อกอินจริงแล้วว่าทำงาน แต่ยังไม่ถึงมือผู้เล่นเพราะตำแหน่งที่ต่อทำให้มอนหายจากมือผู้เล่นอีกคนกลางการต่อสู้ ต้องรอคำเคาะเชิงออกแบบเกมก่อน	pirate-force-server #948 (draft ไม่มีโทเคน) + 6 เทส + pf-adversary F1	R376_l5tqxc_death_seed_call_site_and_the_ceilings.md	2026-09-07 12:15 +07:00
COMING	LANE-E R375 (t0funk)	NPC พ่อค้าสองจุดในเมืองตอนนี้ต่อคิวคำสั่งคุย/เปิดร้านถูกต้องและจำได้ข้ามคลิกใน โค้ดที่จะตอบพวกเขาในที่สุด และช่องโหว่เครื่องมือขนาด/กล่องจดหมายที่เคยทำให้สายหนึ่งเสียทั้งรอบซ้ำ ตอนนี้ถูกจับอัตโนมัติ — ทั้งสองยังไม่เห็นบนจอวันนี้ (อันหนึ่งรอใบเทส attended พลิกแฟล็ก อีกอันเป็น เครื่องมือฝั่งสะพาน)	pf_bridge (PR นี้, tools_bridge/pf_gate_preflight.py) · pirate-force-server#e6d5fa9 (กิ่ง claude/keen-pasteur-t0funk, DRAFT รอ adversary)	R375_t0funk_d11_queuegrowth_cap_and_0137_latch_pair.md	2026-09-07 12:15 +07:00
NONE	LANE-E R375 (t0funk)	ภาคผนวกแก้ข้อบกพร่องที่ pf-adversary พบ + เกตชื่อไฟล์ใหม่ + ตอบ 6 ใบ SYNC-ALARM ที่เป็นของ chief ไม่มีการขยับใหม่ต่อผู้เล่น	pirate-force-server#942 (commit 094ef9c) · pf_bridge (PR นี้, filenamelen gate)	R375_t0funk_addendum_pay_adversary_0137.md	2026-09-07 12:15 +07:00
COMING	LANE-E R374 (8vij1d2)	ใบเทสที่ยังเปิดอยู่จริงเลิกหายจากตารางคิวเงียบ ๆ — รอบนี้ `GT-205` กับ `GT-159` กลับมา และ `GT-188` เลิกยืมคำตัดสินของใบอื่น และไฟล์จัดรถบัสของ LANE-K เลิกเสี่ยงถูกเครื่องมือเขียนทับ	pf_bridge#1530 (preflight PASS · self-test 39/39 · open 95→97 วัดทีละแถว · จ่าย 7 finding ของ pf-adversary)	R374_8vij1d2_pay_the_adversary_on_the_r373_queue_status_patch.md	2026-09-07 12:15 +07:00
COMING	LANE-E R373 (8vij1d)	ใบเทสที่ชื่อใบมีคำว่า OPEN/PASS/DONE จะไม่หายจากตารางคิวเงียบ ๆ อีก (ใบของ M4 คือ `GT-224` หายอยู่จริงจนถึงรอบนี้) และเพดานคิวใหม่ทำให้ทุกสายเลิกแบก `bridgesize` เป็น known-red — ทั้งสองยังรอ merge	pf_bridge PR รอบ `8vij1d` (preflight PASS · open 91→95 วัดทีละแถว · `GT-224` OPEN→READY)	R373_8vij1d_pr0_queue_ceilings_tickets_dir_and_the_slug_that_closed_tickets_silently.md	2026-09-07 12:15 +07:00
COMING	LANE-E R372 (fyrtvt)	Exit Game ตอนนี้ปิด session จริง (ไม่ใช่แค่ปฏิเสธเฉย ๆ) และของพื้นที่คนอื่นฆ่าทิ้งไว้จะไม่หายเปล่าเมื่อเซสชันอื่น/relogin เข้ามาดู และมอนที่ตายจะเกิดใหม่ได้ — ทั้งสามยังรอ merge (PR pirate-force-server#931, PF-AUTOMERGE: v4) ก่อนถึงมือผู้เล่นจริง	pirate-force-server#931 (full suite 12353 passed/0 failed/369 skipped/25180 subtests, pf_gate_preflight PASS, pf-adversary reviewed + 2 findings fixed + 1 documented)	R372_fyrtvt_wire_three_core_requests_ui_a_b_adversary_findings_fixed.md	2026-09-07 12:15 +07:00
NONE	LANE-E R371 (jz5vtt2)	ผู้เล่นไม่เห็นอะไรเปลี่ยน — รอบนี้ปิดช่องที่ตัว reaper เองจะไปปิดล็อกของรอบที่ยังทำงานอยู่ (ป้องกันความเสียหายกับทุกสาย ไม่ใช่ gameplay)	PR pf_bridge#1497, self-test 16/16, adversary findings 1/2/3/4/6/9/11/12 จ่ายแล้ว	R371_jz5vtt2_pay_the_adversary_findings_on_the_live_reaper.md	2026-09-07 12:15 +07:00
COMING	LANE-E R370 (jz5vtt)	เจ้าของเลิกต้องนั่งปิด PR ผีด้วยมือ — reaper ปิด claim ที่ตายเกิน 3 ชม.และ PR ที่ผู้เปิดประกาศเลิกเอง ให้เองทั้งคู่ พร้อมจดหมายบันทึกทุกครั้ง	pf_bridge#1491 (`.github/workflows/merge-claude-pr.yml`) + comment `SUPERSEDED-BY: #906` ที่ server#894	R370_jz5vtt_reaper_closes_ghost_claims_and_author_declared_supersedes.md	2026-09-07 12:15 +07:00
NONE	LANE-E R369 (m6xifr)	ผู้เล่นไม่เห็นอะไรเปลี่ยน (แก้ความถูกต้องของไฟล์คิวภายใน ไม่ใช่ gameplay)	PR pf_bridge#1481, diff against `b8891a8` is empty for the 4 restored files	R369_m6xifr_revert_the_archive_pass_adversary_confirmed_it_corrupted_two_files.md	2026-09-07 12:15 +07:00
NONE	LANE-E R368 (m6xifr)	ผู้เล่นยังไม่เห็นอะไรเปลี่ยนจากรอบนี้ (งานคือความสะอาดของไฟล์คิวภายใน ไม่ใช่ gameplay)	PR pf_bridge#1479, archive/GAME_TEST_QUEUE_ARCHIVE_20260906_closed.md + archive/CLIENT_RE_QUEUE_ARCHIVE_20260906_closed.md	R368_m6xifr_archive_pass_open_count_invariant_plus_the_cap_the_math_says_is_unreachable.md	2026-09-07 12:15 +07:00
COMING	LANE-E R367 (ald09i)	สีชื่อมอนต่อผู้ชมจะไม่หายไปทันทีที่ตีมอนครั้งแรกอีกต่อไป (เดิมหายตั้งแต่ตีครั้งแรก ซึ่งเป็นตอนที่ฟีเจอร์นี้มีประโยชน์ที่สุด) — ยังไม่ถึงมือผู้เล่นจนกว่า PR จะ merge และ GT-275 ลงคิวจริง (รอบหน้า)	pirate-force-server branch `claude/keen-pasteur-ald09i` (5 commits) · full suite 12031 passed/365 skipped/0 failed · pf-adversary reviewed with 1 confirmed defect, fixed same round	R367_ald09i_viewer_identity_combat_recompose_plus_d11_hook_ordering.md	2026-09-07 12:15 +07:00
NONE	LANE-E R366 (19wyif)	รอบนี้ถอยให้ล็อกของรอบก่อนที่ยังไม่ปลด ไม่มีอะไรถึงมือผู้เล่น	pf_bridge#1440 อายุ 91 นาที · pirate-force-server#894 draft	R366_19wyif_yield.md	2026-09-07 12:15 +07:00
COMING	LANE-E R364 (xcbnbn)	รอบของทุกสายจะไม่หายไปจาก main อีกเพราะเกตนับไฟล์ผิด (สามรอบจริงถูกปิดทิ้งใน 6 ชม. รวมรอบที่ถือคำสั่งเจ้าของเส้นตาย 14:00) และสาย Q ที่ส่งงานขึ้น main ไม่ได้เลยได้คำตอบที่ทำให้ส่งได้ในรอบถัดไป	pf_bridge#1430 (เปิดแล้ว รอ merge) + notes_to_chief/20260906_0510_CHIEF-GRANT-* + RE-273	R364_xcbnbn_reaper_unripe_guard_fixed_q_guard_grant_re273_queue_triage.md	2026-09-07 12:15 +07:00
COMING	LANE-E R363 (ss9u08)	ผู้เล่นที่เลือกคลาส Gladiator/Paladin/Sniper/Necromancer ควรตีมอนบนบูตปกติไร้แฟล็กใด ๆ แล้วเห็นท่าโจมตีตรงกับคลาสจริง (ดาบ/กระบอง/ปืน/ลูกไฟฟ้า) แทนที่จะไม่มีท่าอะไรเลย — วัดแล้วที่ headless dispatch (ไม่ใช่จอจริง) ยังไม่มี `OBSERVER_CONFIRMED`/GT ยืนยันบนจอ — ต้องรอ PR `#883` พ้น draft+merge แล้วบูต GT-271 ก่อนขึ้น DONE ได้	pirate-force-server#883 (11603 passed/0 failed, verify_* PASS) · pf_bridge#1421 · เทสใหม่ test_production_class_id_reaches_the_composer (headless, ไม่ใช่หลักฐาน client-observable)	R363_ss9u08_panya_order_0156_class_id_wired_scoreboard_manual_row_gate.md	2026-09-07 12:15 +07:00
COMING	LANE-E R363 (ss9u08)	เหมือนบรรทัดบน ไม่เปลี่ยน (ยังไม่มี GT ยืนยันบนจอ) — ตอนนี้ทั้งสองอาร์กิวเมนต์ที่ใบ `2242` ขอต่อครบแล้ว ไม่ใช่แค่ `class_id`	pirate-force-server#883 (คอมมิตที่สอง, 11603 passed/0 failed) · เทสใหม่ test_no_equip_provenance_prints_once_per_connection_not_per_hit	R363_ss9u08_panya_order_0156_class_id_wired_scoreboard_manual_row_gate.md	2026-09-07 12:15 +07:00
STUCK	LANE-E R363 (ss9u08)	คำสั่งเจ้าของ `0156` ยังไม่ปิด (ต้องรอทาง (ข): กดสวมจริงหนึ่งครั้งบนเครื่อง Panya) แต่ ตอนนี้ทั้งสองทางมีใบพร้อมให้บูตแล้ว — ทาง (ก) รอ PR merge ทาง (ข) รอ `RE-272`/`GT-272` เข้าคิว attended (พ่วงบูตเดียวกับ `GT-233`/`GT-266`/`GT-269` ได้ถ้าเวลาเอื้อ)	pf_bridge (RE-272/GT-272 วางแล้ว) · pirate-force-server#883 (ทาง ก)	R363_ss9u08_panya_order_0156_class_id_wired_scoreboard_manual_row_gate.md	2026-09-07 12:15 +07:00
COMING	LANE-E R362 (6z131u)	ผู้เล่นยังไม่เห็นอะไรใหม่บนจอวันนี้ แต่ "แล่นเรือเข้าใกล้เกาะแล้วมีหน้ารายงานกัปตันเด้ง" (M2) เหลือแค่บูตหนึ่งครั้งบนเครื่องคุณ — ใบ GT-233 ปลดจาก "ห้ามบูต" เป็น "บูตได้ทันที" พร้อมบล็อก ATTENDED ที่ผู้เทสทำตามได้จริงเป็นครั้งแรก	pf_bridge PR #1409 (GAME_TEST_QUEUE.md:89,9749 + RE-270 + GT-269) · หลักฐานบิลด์ที่วัดเอง: server main a6d65da, #857 d2b9ce8 + #865 ef843ed เป็น ancestor, len(pc)=62, pc[18:24]=0b000b010b01, dock153 key=1 dock154 key=126	R362_6z131u_gt233_v3_bootable_re270_numbered_gt269_filed_queue_archival_pass.md	2026-09-07 12:15 +07:00
STUCK	LANE-E R362 (6z131u)	ใบ GT-233 ยังบูตได้เหมือนเดิม แต่วันนี้เรารู้แล้วว่านัดเดียวนั้นอ่านคำตอบเรื่อง "คอลัมน์ไหนคือ key" ไม่ได้จริง (126 เป็น n_ID ของอีกแถวหนึ่ง) — ผู้เล่นยังไม่ได้อะไรใหม่บนจอ แต่การเผานัดเดียวไปกับตารางอ่านผลที่ผิดถูกกันไว้ทัน	pf_bridge PR #1412 · ตารางจริง CONSTDATA_TH__SAILING_RESULT.tsv 138 แถว n_ID=126 -> n_AREA=305 · คืนใบที่ archive ผิด 5 ใบ diff = IDENTICAL กับ cb515d8~1	R362_6z131u_gt233_v3_bootable_re270_numbered_gt269_filed_queue_archival_pass.md	2026-09-07 12:15 +07:00
STUCK	LANE-E R361 (siynev)	ผู้เล่นยังไม่เห็นอะไรเปลี่ยนจากรอบนี้บนจอ (สองเรื่องหลักเป็นเกต CI + หมุดเทส ไม่ใช่ gameplay) แต่ตัวบล็อกเกตของสองใบเซิร์ฟเวอร์ (`#859`/`#858` re-land) ที่เคยฆ่างานของสายอื่นสองรอบซ้อนหมดไปจริง — GT-268/269/CORE-REQUEST 1352/1834/GM-061 ล้วนวัดแล้วว่าถูกและพร้อมทำต่อ ไม่ใช่ทิ้งไว้เฉย ๆ	pf_bridge round file นี้ + PR pirate-force-server (lupa fix, ลิงก์ในจดหมาย) + full suite 11430/0/351 + pf-adversary run สอบผ่าน	R361_siynev_lupa_shim_equals_split_dynamic_migration_pin.md	2026-09-07 12:15 +07:00
NONE	LANE-E R360 (supz66)	ผู้เล่นทำอะไรได้เท่าเมื่อวานเป๊ะ — รอบนี้เป็นงานเครื่องมือล้วน (บรรทัด pip ของเกต · ตัวเก็บ scoreboard · ย้ายไฟล์กฎ) ไม่มีโค้ดเกมสักบรรทัด · สิ่งที่ได้จริงคือตั้งแต่รอบนี้ไปเจ้าของวัดได้ว่าแต่ละสายส่งอะไรถึงผู้เล่นบ้าง และตัวเลขแรกที่วัดได้คือ DONE = 0	server PR (lupa) · pf_bridge#1389 · SCOREBOARD_FACTS.tsv 10 แถว (แก้จาก 7 หลัง adversary D1 - ดู ADDENDUM R360b) · AGENTS.md 88820 -> 44161 bytes · preflight PASS	R360_supz66_scoreboard_revived_lupa_gate_agents_split.md	2026-09-07 12:15 +07:00
STUCK	LANE-E R359 (5ahimz)	ทีมยังอ่านคิว/จดหมายก่อนเริ่มงานได้จริงทุกรอบเหมือนเดิม (คิวยังใหญ่กว่าที่ตั้งเพดานไว้ มาก แม้ลดไปแล้ว 74 ใบ)	หลักฐาน: pf_bridge#1378, ตัวเลขไบต์ก่อน/หลังในข้อ 2-3 ข้างบน	R359_5ahimz_bridgesize_gate_queue_archive_pass_lane_q_registration.md	2026-09-07 12:15 +07:00
STUCK	LANE-E R359 (5ahimz)	เกตกันบวมตอนนี้ไม่ล็อกทุกสายจากหนี้เก่าที่ไม่ใช่ของตัวเองแล้ว (เมื่อวานยังไม่มีเกตนี้ เลย วันนี้มีแต่แก้ไม่ให้บล็อกคนที่ไม่เกี่ยว)	หลักฐาน: self-test 31/31, PR แก้ใต้ `5ahimz`	R359_5ahimz_bridgesize_gate_queue_archive_pass_lane_q_registration.md	2026-09-07 12:15 +07:00
STUCK	LANE-Q round 8ou0zg	รางวัลเควสที่คำนวณถูกต้องแล้วมีทางเดินไปถึงแถวตัวละครเป็นครั้งแรก และเมื่อไปไม่ถึงมันบอกทุกครั้งว่าค้างที่ใครและค้างเท่าไร (เควส 2170 = 22,120 EXP ที่ยังไม่ได้จ่าย) — ยังไม่ถึงมือผู้เล่นด้วยสองเหตุที่วัดได้: store ยังไม่มีเมธอดบวกแบบอะตอมมิก (ใบถึง LANE-DB) และ ScriptHost ยังส่ง reward_store ไม่ได้เพราะชื่อชนยามสัญลักษณ์ (ใบถึง chief)	pf_bridge#1682 · pirate-force-server#1023 (ใบที่สอง — #1017 ถูก reaper ปิดเพราะเกตแดงที่ pytest_subset ซึ่งสาเหตุที่เชื่อว่าใช่คือเทส -O ของรอบนี้เองที่คัดลอก src/ 21 MB หกครั้งบน Windows แก้แล้ว แต่ยังไม่ได้เห็นเกตเขียวกับตา)	Q_20260907_1027_8ou0zg_reward-payout-seam-atomic-only.md	2026-09-07 12:15 +07:00
COMING	LANE-Q round wn088m	เซิร์ฟเวอร์บอกได้แล้วว่าเควสจริงใบไหนให้รางวัลเท่าไร โดยไม่ต้องเดา (1,039 จาก 1,213 แถวเควสที่มีบรรทัดรางวัล ได้ตัวเลขจริง) และตัวเลขนั้นเลิกขาดไป 1 หน่วยจากบั๊ก float32 — ยังไม่ถึงมือผู้เล่นจนกว่าจะมีคนเรียก dispatcher และมีทางจ่ายแบบอะตอมมิก	pf_bridge#1666 · pirate-force-server PR รอบนี้ · sha ee54fec/169ce52/0b86ad3	Q_20260907_0857_wn088m_floor-at-one-place-and-the-float32-multiplier.md	2026-09-07 12:15 +07:00
COMING	LANE-Q round xlk7hl	เซิร์ฟเวอร์อ่านตารางของเกมออกแล้วว่าเควสแต่ละใบให้ EXP/เงิน/แต้มสกิลเท่าไร (เช่นเควส 26 = 1,050 EXP) แต่ยังจ่ายให้ผู้เล่นไม่ได้จนกว่าจะมี quest id ตอนรัน + คอลัมน์จาก LANE-DB	pirate-force-server#1004 · pf_bridge#1651	Q_20260907_0727_xlk7hl_exp-level-read-half-quest-reward-criteria.md	2026-09-07 12:15 +07:00
COMING	LANE-Q round 02mkqc	ผู้เล่นยังไม่เห็นอะไรใหม่บนจอ รอบนี้ไม่ได้อ้างว่ามี — แต่ถ้าตารางข้อความที่เกมใช้จริงพังเมื่อไร ระบบจะบอกว่า "ไฟล์ข้อมูลของเราพัง" แทนที่จะกล่าวหาไฟล์เควส 616 ไฟล์ว่าพังทีละไฟล์ และยามที่สายนี้ตั้งไว้เองสามตัวเลิกอ่อนแอกว่าประโยคที่มันเขียนไว้	pirate-force-server#995 · API จริง 34/160 คงเดิม · adversary D7/D10/D11 จ่ายครบ · full suite 12894 passed, 2 failed (แดงของ LANE-UI บน main อยู่ก่อนแล้ว)	Q_20260907_0557_02mkqc_adversary-debt-d7-d10-d11.md	2026-09-07 12:15 +07:00
COMING	LANE-Q round 7kxfe9	ผู้เล่นยังไม่เห็นอะไรใหม่บนจอ — แต่ข้อความ 907 บรรทัดที่เกมใช้จริง ย้ายมาอยู่ที่เดียวกับคนที่จะประกอบเฟรม ในรูปที่ตรวจได้ด้วยคำสั่งเดียวและตรวจได้แม้บนเครื่องที่ไม่มีตารางต้นทาง (เกตก็ตรวจได้แล้ว) และช่องที่ทำให้ทั้งตารางกลายเป็นขยะโดยไม่มีใครรู้ถูกปิด	pirate-force-server#988 · API จริง 34/160 คงเดิม · adversary 13 ข้อ แก้ในรอบ 6 · full suite 12782 passed 0 failed	Q_20260907_0427_7kxfe9_message-catalog-mirror.md	2026-09-07 12:15 +07:00
COMING	LANE-Q round 6775u1	ผู้เล่นยังไม่เห็นอะไรใหม่บนจอ — แต่ 116 จุดเรียกในสคริปต์จริง ที่เคยแค่ log ว่า "ยังไม่ได้ทำ" ตอนนี้อ่านเลขข้อความจากตารางของเกมเองได้จริง รู้ว่า ข้อความไหนมีอยู่จริง ผู้ฟังคือใคร และบันทึกไว้ให้ dispatch หยิบไปยิง `ShowMessageVital` ได้เมื่อมีคนต่อสาย — ประกาศระดับฉากเก็บในถังของฉาก ผู้เล่นคนที่สองในฉากเดียวกันจึงอ่าน ได้ด้วย (ยังไม่มีใครต่อ dispatch = ยังไม่ถึงจอ)	pirate-force-server#979 · API จริง 34/160 · corpus stub calls 2620 -> 2597 · adversary 12 ข้อ แก้ในรอบ 6	Q_20260907_0257_6775u1_message-wire-showmessage-real.md	2026-09-07 12:15 +07:00
COMING	LANE-Q round x6gxzd	ผู้เล่นยังไม่เห็นอะไรใหม่บนจอ -- Player.MobAppear (1,766+1,766 จุดเรียกในสคริปต์เควสจริงของ Accept_Run/Report_Run) กับ accessor สถานะเควสสำหรับฟิลเตอร์การมองเห็น NPC ของ LANE-A ทำงานจริงแล้วฝั่งเซิร์ฟเวอร์ (เก็บ/อ่านธงต่อผู้เล่นได้จริง ไม่ใช่แค่ log stub) แต่ยังไม่มี dispatch จริงต่อกับ session ผู้เล่น ยังไม่มีที่เก็บถาวรข้าม relog และ LANE-A ยังไม่ได้ต่อฟิลเตอร์การมองเห็นเข้ากับมัน	pirate-force-server#971, API status 32/160 real	Q_20260907_0129_x6gxzd_player-mobappear-flag-plus-quest-visibility-accessor.md	2026-09-07 12:15 +07:00
COMING	LANE-Q round lvoma1	ผู้เล่นยังไม่เห็นอะไรใหม่บนจอ -- โค้ดของ 12 ฟังก์ชันจริง (Quest.* 9 เพิ่ม, Trigger.* 2 เพิ่ม, Player.* 3 เพิ่ม) ที่หายไปสามรอบติดเพราะเกตแดงจากไฟล์ของ LANE-A (ไม่ใช่ของสายนี้) กลับมาอยู่บน PR เดียวแล้วหลัง main เขียว แต่ยังไม่ต่อกับ session ผู้เล่นจริงและยังไม่มีที่เก็บถาวรข้าม relog	pirate-force-server PR (ดูหัวข้อ "จบรอบ" ด้านบน), API status 31/160 real	Q_20260906_2358_lvoma1_recover-947-953-960-onto-fixed-main.md	2026-09-07 12:15 +07:00
COMING	LANE-Q round uadtc7	ผู้เล่นยังไม่เห็นอะไรใหม่บนจอ -- สคริปต์หนึ่งตัวที่เรียกทั้ง Trigger.QuestActiveProgress/QuestFinishProgress และ Quest.* ในรอบเดียวกันตอนนี้เห็นค่าที่อีกฝั่งเขียนจริงแล้ว (ก่อนหน้านี้แยกคนละที่เก็บ) แต่ยังไม่มี dispatch จริงต่อกับ session ผู้เล่นและยังไม่มีที่เก็บถาวรข้าม relog	pirate-force-server#960 (เปิดแล้ว, marker แล้ว, ADVERSARY_PENDING), 3 new tests	Q_20260906_2254_uadtc7_recover-947-quest-store-wiring.md	2026-09-07 12:15 +07:00
COMING	LANE-Q round qbr5h8	ผู้เล่นยังไม่เห็นอะไรใหม่บนจอ -- ตรรกะฝั่งเซิร์ฟเวอร์ของ Player.CheckItemNum/GetItemNum/CheckEquipItem (นับ/เช็คของในกระเป๋าและของที่สวมใส่) ถูกต้องและมีเทสยืนยันแล้ว แต่ยังไม่มี dispatcher จริงต่อกับ session ผู้เล่น (ช่องว่างเดียวกับ GetLv/GetClass เดิม)	pirate-force-server#953 (เปิดแล้ว, marker แล้ว), Player.* fns real 5/73 (+3 this round), inventory-seam read side 3/3 done	Q_20260906_2059_qbr5h8_inventory_read_seam.md	2026-09-07 12:15 +07:00
COMING	LANE-Q round 7v7yn2	ผู้เล่นยังไม่เห็นอะไรใหม่บนจอ -- ตรรกะฝั่งเซิร์ฟเวอร์ของ 9 Quest.* + 2 Trigger.* ถูกต้องและมีเทสยืนยันแล้ว แต่ยังไม่ต่อกับ session ผู้เล่นจริงและยังไม่มีที่เก็บถาวรข้าม relog (รอ CORE-REQUEST)	pirate-force-server PR (เปิดแล้ว, ดูหัวข้อ "จบรอบ" ด้านล่าง), quest-flag fns real 9/12 (COO's list; CheckWishQuest refused, see above), Trigger fns real 2/2	Q_20260906_1950_7v7yn2_flag-quest-state.md	2026-09-07 12:15 +07:00
NONE	LANE-Q round t7945q	ผู้เล่นยังไม่เห็นอะไรใหม่บนจอ -- นี่คือการแก้ไขเอกสารวิจัยตามผล pf-adversary ไม่มีโค้ดเซิร์ฟเวอร์เปลี่ยน	pirate-force-server PR #938 (เปิดแล้ว ไม่ draft, PF-AUTOMERGE: v4 ยืนยัน, adversary ครบแล้ว ไม่ pending อีกต่อไป), preflight PASS	Q_20260906_1818_t7945q_adversary-fix.md	2026-09-07 12:15 +07:00
NONE	LANE-Q round t7945q	รอบนี้ผู้เล่นยังไม่เห็นอะไรใหม่บนจอ -- งานรอบนี้เป็นแผนที่วิจัย (LUA_HOST_API_MAP) ตามคำสั่ง NOW/COO แทนงานสร้าง API ปกติ 1 รอบ ไม่มีโค้ดเซิร์ฟเวอร์ถูกแก้	pirate-force-server PR #938 (เปิดแล้ว ไม่ draft, PF-AUTOMERGE: v4 ยืนยัน, ADVERSARY_PENDING), pf_bridge PR #1535 (claim, จะปลดล็อกท้ายรอบนี้), preflight PASS	Q_20260906_1758_t7945q_lua-host-api-map.md	2026-09-07 12:15 +07:00
COMING	LANE-Q round gqjas5	ผู้เล่นยังไม่เห็นอะไรใหม่บนจอรอบนี้ -- แต่ Player.GetLv/Player.GetClass (91+60 จุดเรียกในคอร์ปัส) อ่านค่าจริงจาก context ที่ฉีดเข้าไปได้แล้วแทนที่จะได้ 0 เสมอ ยังไม่มี dispatcher จริงที่ผูก context นี้กับ session จริง -- ตัวบล็อกทั้งสองของ charter สาย Q (RE-273, ประตูสถานะเควสของ LANE-DB) ยังปิดเหมือนเดิม	pirate-force-server PR (เปิดแล้ว รอ gate, PF-AUTOMERGE: v4 ยืนยัน), pf_bridge PR #1525 (claim, จะปลดล็อกท้ายรอบนี้), full suite 12461 passed/0 failed, preflight PASS	Q_20260906_1650_gqjas5_player_getlv_getclass.md	2026-09-07 12:15 +07:00
